start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
665,670,0.25,"[1124, 74, 122]",2,2,3.5637918745545254,1.0,0.5593008611192264,0.7840856923855746,,
672,673,0.05,"[1124, 74, 122]",4,240,56.64412037142781,3.8284271247461903,0.16419345704960547,0.08964963796208052,,
674,675,0.05,"[1124, 74, 122]",4,240,56.64412037142781,3.8284271247461903,0.17248635094972817,0.09417755855751178,,
676,678,0.1,"[1124, 74, 122]",4,291,60.49806976717326,4.650281539872885,0.3227266112519491,0.2991865707051705,,
679,680,0.05,"[1124, 74, 122]",6,609,77.3239981106194,7.99070478491457,0.10671375890740864,0.058265719131218294,,
681,682,0.05,"[1124, 74, 122]",9,271,59.702745066636865,11.812559200041264,0.10555398255816406,0.057632481170943835,,
684,685,0.05,"[1124, 74, 122]",9,271,59.702745066636865,11.812559200041264,0.1441959106849351,0.07873097637882147,,
687,753,3.3,"[1124, 74, 122]",8,329,63.89937868526936,13.38905042258274,16.156526875995105,9.06711114638892,1.7818825219132366,
755,762,0.35,"[1128, 66, 122]",2,2,3.5637918745545254,1.0,0.8274938846396049,0.8280536859192728,,
771,839,3.4,"[1128, 66, 122]",11,756,89.84663777349954,11.242640687119286,13.217502742104498,6.467230780757566,2.043765436890163,
848,882,1.7,"[1128, 66, 122]",6,20,36.1064879205515,7.99070478491457,7.982560514865251,5.3395295748505225,1.4949932204633811,
882,899,0.85,"[1127, 67, 123]",3,27,22.625729775884675,2.0,2.6430833199845547,1.7077741547917966,1.5476773158607653,
925,939,0.7,"[1126, 68, 122]",3,4,12.88479347272072,2.414213562373095,2.6606186068660413,1.7853624766182454,1.4902400166411403,
940,941,0.05,"[1126, 68, 122]",4,181,63.263838605130346,3.414213562373095,0.19483654618357207,0.10638076657273414,,
942,968,1.3,"[1126, 68, 122]",4,50,29.258576660295148,3.414213562373095,4.183979875238668,2.6739438560413933,1.5647224102277109,
983,989,0.3,"[1125, 68, 122]",2,2,6.63284688441047,1.4142135623730951,1.3636275241561588,1.3729227459444993,0.9932296104673058,
993,995,0.1,"[1125, 68, 122]",2,2,3.5637918745545254,1.0,0.20614713402817467,0.2476409801048564,,
996,997,0.05,"[1125, 68, 122]",2,2,3.5637918745545254,1.0,0.04122294281978224,0.022507729393794088,,
1013,1034,1.05,"[1128, 69, 122]",3,50,34.837044108932865,4.414213562373095,5.0000274639786975,2.411336420783864,2.0735503436527183,
1041,1067,1.3,"[1128, 69, 122]",3,55,38.2238758026603,2.0,2.991720063198141,2.2679112351074613,1.3191521858907247,
1092,1097,0.25,"[1128, 70, 120]",2,2,6.63284688441047,1.4142135623730951,1.0164456999958194,1.1801606319752262,0.8612774163586542,
1106,1134,1.4,"[1128, 70, 120]",5,11,21.957069392484517,5.0,6.4367210880526144,1.9805840251827989,3.2499106355553558,
1189,1191,0.1,"[1129, 69, 119]",2,2,3.5637918745545254,1.0,0.1274000149989578,0.19696043126802731,,
1215,1267,2.6,"[1127, 71, 120]",9,80,46.101004799129846,9.65685424949238,9.975388921460391,2.4308632680953326,4.103640485413424,
1275,1276,0.05,"[1125, 71, 119]",3,3,12.691375623663577,3.23606797749979,0.0,0.0,,
1285,1300,0.75,"[1125, 71, 119]",3,3,12.691375623663577,3.23606797749979,3.144642269290747,2.2283901312014565,1.4111722293417648,
1330,1332,0.1,"[1124, 72, 118]",2,2,6.63284688441047,1.4142135623730951,0.4273131732815032,0.7573350292980173,,
1343,1355,0.6,"[1124, 72, 118]",3,3,15.953848482576664,2.8284271247461903,2.1344645556360615,1.3926708976803048,1.5326410275330098,
1365,1368,0.15,"[1124, 72, 117]",2,2,9.321001598166195,1.4142135623730951,0.31127084772491437,0.39530154283170044,,
1380,1383,0.15,"[1124, 72, 116]",2,2,9.321001598166195,1.4142135623730951,0.2495080198794436,0.33223140541178603,,
1390,1393,0.15,"[1124, 72, 119]",2,2,9.321001598166195,1.4142135623730951,0.24950790132917422,0.3322311252703342,,
1394,1401,0.35,"[1124, 72, 119]",2,2,9.321001598166195,1.4142135623730951,1.097773579049572,1.16746709139522,0.9403036600694598,
1404,1405,0.05,"[1128, 72, 117]",2,13,29.79708130646282,3.0,0.15635384749807985,0.23115434350636346,,
1408,1414,0.3,"[1128, 72, 117]",2,3,15.38284683411905,1.0,0.22850103692510576,0.206680890007012,,
1414,1433,0.95,"[1128, 72, 117]",2,13,29.79708130646282,3.0,4.474202375138361,3.298441737046703,1.3564594229105251,
1464,1466,0.1,"[1129, 72, 118]",2,2,6.63284688441047,1.4142135623730951,0.4200000814701887,0.7532000332627734,,
1477,1479,0.1,"[1129, 72, 118]",4,21,31.75509452600246,5.06449510224598,0.09800000456252501,0.15150801326875024,,
1480,1508,1.4,"[1129, 72, 118]",5,28,35.318886400556984,6.06449510224598,5.7416328132754995,3.2866393161262866,1.7469616410609754,
1519,1523,0.2,"[1130, 69, 117]",2,2,6.63284688441047,1.4142135623730951,1.0350665195808177,1.2134442227640307,0.8529988442510383,
1527,1531,0.2,"[1129, 70, 116]",3,4,15.953848482576664,2.8284271247461903,0.6112791764822219,0.6831458067022002,,
1534,1544,0.5,"[1129, 70, 116]",2,2,6.63284688441047,1.4142135623730951,2.2983410366579626,0.7692288738168689,,
1552,1553,0.05,"[1129, 71, 116]",2,12,19.06193790133015,1.0,0.0,0.0,,
1556,1579,1.15,"[1129, 71, 116]",2,4,11.26569376882094,2.0,3.9716619643319087,2.420280786207114,1.6409922298957738,
1580,1602,1.1,"[1129, 71, 116]",2,10,19.06193790133015,1.0,1.574830622663439,1.2930344768156898,1.217933976935958,
1630,1631,0.05,"[1127, 68, 115]",3,9,18.64200319633239,2.8284271247461903,0.0,0.0,,
1631,1640,0.45,"[1127, 68, 115]",2,2,9.25914193392461,1.4142135623730951,1.0485740877337966,1.0521953326738909,0.9965583909872592,
1640,1659,0.95,"[1127, 68, 115]",4,15,27.901145130257,4.242640687119286,3.630642780328557,3.233054644503742,1.1229760024318558,
1666,1682,0.8,"[1127, 68, 115]",3,3,10.196638758964996,2.414213562373095,4.07527378232438,1.3709445753046574,2.97260287230704,
1706,1707,0.05,"[1127, 68, 116]",2,2,6.63284688441047,1.4142135623730951,0.0,0.0,,
1709,1716,0.35,"[1127, 68, 116]",2,2,6.63284688441047,1.4142135623730951,1.4090837460276544,1.2312563512747419,1.1444275959013772,
1744,1745,0.05,"[1124, 69, 116]",2,43,29.283156037846794,1.0,0.0,0.0,,
1754,1763,0.45,"[1124, 69, 116]",2,43,29.283156037846794,1.0,0.6986411170486321,0.7048558244997943,,
1781,1782,0.05,"[1124, 70, 116]",2,12,20.53138753764188,1.4142135623730951,0.0,0.0,,
1783,1795,0.6,"[1124, 70, 116]",2,12,20.53138753764188,1.4142135623730951,1.5565368923201959,1.1443471636834321,1.3601963999368905,
1808,1817,0.45,"[1123, 69, 115]",2,2,9.25914193392461,1.4142135623730951,0.9037433459574646,0.8631115846235766,,
1836,1841,0.25,"[1123, 69, 116]",2,2,9.25914193392461,1.4142135623730951,0.46106862621793077,0.5417900342708054,,
1861,1863,0.1,"[1124, 70, 118]",2,2,3.5637918745545254,1.0,0.12740001155327732,0.1969604259409998,,
1890,1911,1.05,"[1122, 69, 117]",4,19,36.410739786955844,3.0,2.387532942104173,2.0088422915439827,1.1885118867490245,
1915,1916,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1917,1918,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1919,1920,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1921,1922,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1923,1924,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1925,1926,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1927,1928,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1929,1930,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1931,1932,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1933,1934,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1935,1936,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1937,1938,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1939,1940,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1941,1942,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1943,1944,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1945,1946,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1947,1948,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1949,1950,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1951,1952,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1953,1954,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1955,1956,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1957,1958,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1959,1960,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1961,1962,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1963,1964,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1965,1966,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1967,1968,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1969,1970,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1971,1972,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1973,1974,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1975,1976,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1977,1978,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1979,1980,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1981,1982,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1983,1984,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1985,1986,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1987,1988,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1989,1990,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1991,1992,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1993,1994,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1995,1996,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1997,1998,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
1999,2000,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2001,2002,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2003,2004,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2005,2006,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2007,2008,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2009,2010,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2011,2012,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2013,2014,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2015,2016,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2017,2018,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2019,2020,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2021,2022,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2023,2024,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2025,2026,0.05,"[1122, 69, 117]",2,2,3.5637918745545254,1.0,0.0,0.0,,
2035,2058,1.15,"[1122, 70, 119]",5,10,24.94922237186812,4.0,3.3632822282421597,2.4600224227227856,1.3671754359538049,
2068,2074,0.3,"[1122, 70, 119]",3,3,7.127583749109051,2.0,1.0819766263080246,1.227756764409147,0.8812630137116138,
2074,2078,0.2,"[1122, 70, 119]",3,5,12.691375623663577,3.23606797749979,0.5582970123742265,0.40910812879225145,,
2094,2112,0.9,"[1122, 69, 116]",6,8,17.81895937277263,5.0,3.789562966868512,2.0783550620221845,1.8233472403802686,
2115,2116,0.05,"[1122, 69, 116]",2,2,3.5637918745545254,1.0,0.02224395663778361,0.012145201734921875,,
2126,2129,0.15,"[1123, 71, 119]",2,2,3.5637918745545254,1.0,0.32436044816245957,0.5318272505540915,,
2131,2149,0.9,"[1123, 71, 119]",5,8,17.324222508074048,4.414213562373095,3.9904776014601944,2.8355707464620394,1.40729255527803,
2155,2156,0.05,"[1123, 68, 117]",5,36,37.31330916550122,4.414213562373095,0.0,0.0,,
2165,2202,1.85,"[1123, 68, 117]",5,36,37.31330916550122,4.414213562373095,3.200184471176478,2.1061082094951193,1.5194777062018257,
2212,2244,1.6,"[1127, 68, 117]",5,23,30.25295321897132,5.656854249492381,6.362992738105395,3.4131406698944518,1.8642632559009542,
2262,2263,0.05,"[1128, 68, 117]",2,2,5.039962802470046,1.4142135623730951,0.0,0.0,,
2263,2264,0.05,"[1128, 68, 117]",2,2,3.5637918745545254,1.0,0.0,0.09999539773824066,,
2272,2277,0.25,"[1128, 68, 117]",2,2,5.039962802470046,1.4142135623730951,0.8149391021723806,0.9545322203521035,,
2308,2309,0.05,"[1127, 68, 118]",2,2,3.5637918745545254,1.0,0.0,0.09999740293900061,,
2335,2347,0.6,"[1128, 67, 117]",3,7,12.88479347272072,2.414213562373095,2.1522455019155657,1.5516797251286703,1.3870423561389864,
2398,2399,0.05,"[1129, 67, 117]",2,2,3.5637918745545254,1.0,0.0,0.09800000250855047,,
2408,2412,0.2,"[1129, 67, 117]",2,2,3.5637918745545254,1.0,0.5593007915299288,0.6875781729646527,,
2428,2429,0.05,"[1129, 67, 118]",2,31,29.283156037846794,1.0,0.0,0.0,,
2429,2441,0.6,"[1129, 67, 118]",2,10,20.53138753764188,1.4142135623730951,1.7152221464046655,1.2093004483750938,1.4183589766375808,
2443,2484,2.05,"[1129, 67, 118]",5,71,39.64522403918502,5.650281539872885,5.387450691672988,2.4281295567678414,2.2187657477570473,
2486,2496,0.5,"[1129, 67, 118]",2,7,12.614724001230854,1.0,0.4010406403923299,0.011933532193019963,,
2544,2545,0.05,"[1129, 66, 119]",2,5,13.174950993911652,2.23606797749979,0.0,0.0,,
2546,2554,0.4,"[1129, 66, 119]",2,2,6.63284688441047,1.4142135623730951,1.4990281282585156,1.1069304103227473,1.3542207480065929,
2554,2575,1.05,"[1129, 66, 119]",3,7,22.49595259207785,3.6502815398728847,4.535303606083559,3.239664609892345,1.3999299780091337,
2585,2586,0.05,"[1130, 67, 117]",2,18,19.06193790133015,1.0,0.0,0.0,,
2595,2601,0.3,"[1130, 67, 117]",2,18,19.06193790133015,1.0,1.2491870787446828,1.252203340253729,0.9975912366529585,
2625,2630,0.25,"[1130, 67, 116]",3,27,29.852389135808075,2.8284271247461903,0.6269063872030848,0.7342909362044291,,
2630,2633,0.15,"[1130, 67, 116]",2,4,9.321001598166195,1.4142135623730951,0.5061880120827374,0.6242816520608434,,
2641,2661,1.0,"[1131, 67, 117]",3,27,24.095179412196405,2.414213562373095,2.7576687775888358,1.4414318948002258,1.913145385180361,
2686,2696,0.5,"[1132, 67, 117]",2,8,18.53138753764188,1.0,0.6110450913198217,0.7128906607468888,,
2711,2715,0.2,"[1132, 68, 117]",3,16,28.382939499496345,2.414213562373095,0.43023138685550644,0.5289063617754616,,
2717,2740,1.15,"[1132, 68, 117]",2,7,19.06193790133015,1.0,1.6153082331479425,1.306030123672055,1.236807791696501,
2783,2794,0.55,"[1132, 68, 118]",2,8,29.283156037846794,1.0,0.6548856083652752,0.6548855964110107,,
2794,2808,0.7,"[1132, 69, 117]",2,3,16.257846748204546,1.4142135623730951,0.0,0.0,,
2809,2818,0.45,"[1133, 68, 117]",2,4,19.06193790133015,1.0,1.3264241980091729,1.2576388092804904,1.0546940729095624,
2844,2847,0.15,"[1133, 68, 118]",2,2,6.63284688441047,1.4142135623730951,0.7724078857970923,1.0291475585170493,0.7505317186100056,
2852,2854,0.1,"[1133, 68, 118]",2,1,0.0,1.0,0.19158338485345763,0.23200454466355366,,
2855,2871,0.8,"[1133, 68, 118]",2,3,13.174950993911652,2.23606797749979,3.3468912827533486,2.4507415632110088,1.3656647167513605,
2872,2882,0.5,"[1133, 68, 118]",3,10,25.69478478574062,2.414213562373095,1.5616928174539266,1.0168056928352618,1.5358812686220324,
2891,2955,3.2,"[1133, 67, 117]",3,8,19.807797878322123,3.6502815398728847,3.0135918356260163,2.244660565624203,1.3425601544294008,
2955,2964,0.45,"[1133, 67, 117]",2,2,6.63284688441047,1.4142135623730951,1.7245523800539149,1.116766576200715,1.5442371009355524,
2971,2992,1.05,"[1133, 67, 117]",3,7,18.38672568303366,3.6502815398728847,3.201302667124076,1.4614178724699984,2.190545720994524,
2992,2993,0.05,"[1133, 67, 117]",2,1,0.0,1.0,0.08531360186116717,0.04658123202667618,,
3007,3060,2.65,"[1132, 67, 116]",2,4,13.174950993911652,2.23606797749979,2.810246584259355,2.1272840905532653,1.3210490299527715,
3112,3163,2.55,"[1133, 67, 119]",7,32,36.88089727410278,6.0,6.161057999146684,3.3658027933419596,1.8304869231596514,
3184,3221,1.85,"[1134, 68, 120]",2,14,29.382846430390725,1.4142135623730951,1.659020724947317,1.2970676176338234,1.279054925427702,
3231,3236,0.25,"[1134, 68, 120]",5,12,28.721928801272483,5.656854249492381,0.30812340528642773,0.3936354187483761,,
3237,3238,0.05,"[1134, 68, 120]",11,883,102.05629094835791,13.81913190966076,0.17408957952509208,0.09505292146134821,,
3239,3240,0.05,"[1134, 68, 120]",11,403,85.08869528527056,13.404918347287666,0.1956902163899136,0.18352340612746634,,
3245,3316,3.55,"[1134, 68, 120]",10,285,75.76769368710437,11.99070478491457,11.86636852337914,5.220765130183709,2.272917518310498,
3328,3384,2.8,"[1133, 64, 120]",5,547,65.48811022471264,4.82842712474619,9.076727763207243,4.179193045696217,2.171885257263855,
3389,3403,0.7,"[1133, 64, 120]",4,98,41.78766767721483,3.0,2.392622497426352,1.7590426753248616,1.360184452025577,
3412,3428,0.8,"[1133, 64, 120]",5,240,59.28267321004987,4.414213562373095,3.170383279973074,2.384437730804652,1.3296146252908003,
3442,3450,0.4,"[1135, 64, 120]",2,2,6.63284688441047,1.4142135623730951,1.6590207540546629,1.2970676574932998,1.2790549085626497,
3454,3455,0.05,"[1135, 64, 120]",4,114,43.00087927030256,5.576491222541475,0.05423793169658473,0.04881359735073547,,
3455,3488,1.65,"[1135, 64, 120]",3,18,23.938941368972408,4.576491222541475,6.127027374905351,4.278293451617808,1.432119475719567,
3490,3516,1.3,"[1135, 64, 120]",4,209,44.85672268707077,3.414213562373095,4.71967816133671,2.692022157550066,1.753209255020381,
3534,3541,0.35,"[1133, 64, 122]",2,2,6.63284688441047,1.4142135623730951,1.4828316375670292,1.215199344386518,1.2202373581065604,
3552,3553,0.05,"[1133, 64, 122]",3,5,18.64200319633239,2.8284271247461903,0.03423233183735538,0.030808757089660577,,
3553,3587,1.7,"[1133, 64, 122]",3,17,23.938941368972408,4.576491222541475,6.3144334378510525,4.348137881893509,1.4522155482110124,
3589,3617,1.4,"[1133, 64, 122]",5,95,34.2918181711614,4.82842712474619,5.378893377807698,3.0145568988690514,1.7843064696591584,
3644,3691,2.35,"[1132, 67, 122]",4,112,38.3861604094042,5.576491222541475,7.143524459836988,3.5120270300408185,2.0340175057690155,
3720,3736,0.8,"[1130, 67, 122]",3,3,12.88479347272072,2.414213562373095,2.559948855208503,1.609088645224794,1.590930905395129,
3737,3758,1.05,"[1131, 66, 123]",4,29,19.400927203106285,4.242640687119286,3.8757458862860847,2.817739532169291,1.3754805375152144,
3765,3769,0.2,"[1136, 65, 120]",2,2,6.63284688441047,1.4142135623730951,1.0050559324951616,1.1708483655248867,0.8583997399565904,
3773,3777,0.2,"[1136, 65, 120]",2,1,0.0,1.0,0.21536938949170586,0.273946664785219,,
3784,3793,0.45,"[1136, 65, 120]",2,2,5.039962802470046,1.4142135623730951,1.0736305582122028,1.168552944936074,0.9187692888583118,
3805,3807,0.1,"[1137, 67, 122]",2,2,3.5637918745545254,1.0,0.127400008623191,0.1969604214109497,,
3814,3836,1.1,"[1137, 67, 122]",4,25,29.135142214666452,3.8284271247461903,3.719681360660598,2.6049439876293112,1.4279314174604494,
3844,3850,0.3,"[1137, 66, 122]",2,6,17.38284683411905,1.4142135623730951,0.0,0.0,,
3866,3867,0.05,"[1137, 67, 123]",2,2,3.5637918745545254,1.0,0.0,0.0,,
3876,3880,0.2,"[1137, 67, 123]",2,2,3.5637918745545254,1.0,0.5592903803815544,0.6875654186066232,,
3889,3890,0.05,"[1137, 67, 124]",3,30,33.94663864161835,2.414213562373095,0.0,0.09799961430907181,,
3891,3899,0.4,"[1137, 67, 124]",2,24,30.382846767063825,1.4142135623730951,0.11213953608403042,0.05863174045620509,,
3899,3909,0.5,"[1137, 67, 124]",3,30,33.94663864161835,2.414213562373095,0.0,0.0,,
3909,3918,0.45,"[1137, 67, 124]",2,9,19.06193790133015,1.0,1.4799825922937657,0.7967356006687112,,
3922,3948,1.3,"[1137, 67, 124]",3,12,23.19663869190977,2.414213562373095,1.743606912759181,1.2059390894077635,1.4458499007735672,
3953,3954,0.05,"[1136, 69, 124]",5,9,17.324222508074048,4.414213562373095,0.004345790070323086,0.09799966816166024,,
3962,3963,0.05,"[1136, 69, 124]",2,6,17.632846817355244,1.0,0.0,0.0,,
3963,3985,1.1,"[1136, 69, 124]",5,9,17.324222508074048,4.414213562373095,4.530626953321868,2.8828951633220234,1.5715545299611684,
4015,4185,8.5,"[1136, 69, 126]",2,2,9.127583749109052,2.23606797749979,17.360029308782437,2.2056686638910667,7.870642401092666,
4320,4336,0.8,"[1137, 68, 125]",3,6,16.73874286846618,3.23606797749979,3.6289220652947205,2.5328081740311648,1.4327662483491608,
4374,4375,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4376,4377,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4378,4379,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4380,4381,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4382,4383,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4384,4385,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4386,4387,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4388,4389,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4390,4391,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4392,4393,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4394,4395,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4396,4397,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4398,4399,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4400,4401,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4402,4403,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4404,4405,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4406,4407,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4408,4409,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4410,4411,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4412,4413,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4414,4415,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4416,4417,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4418,4419,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4420,4421,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4422,4423,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4424,4425,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4426,4427,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4428,4429,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4430,4431,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4432,4433,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4434,4435,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4436,4437,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4438,4439,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4440,4441,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4442,4443,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4444,4445,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4446,4447,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4448,4449,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4450,4451,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4452,4453,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4454,4455,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4456,4457,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4458,4459,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4460,4461,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4462,4463,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4464,4465,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4466,4467,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
4468,4469,0.05,"[1133, 68, 125]",2,2,3.5637918745545254,1.0,0.0,0.0,,
