start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
4,33,1.45,"[1118, 70, 129]",3,83,33.22276316130546,4.576491222541475,5.8824671700230295,4.917135585822893,1.1963199036006622,
42,55,0.65,"[1118, 70, 129]",3,31,32.84694791240132,2.0,1.4764954765531217,0.9682416083077491,,
56,104,2.4,"[1118, 70, 129]",8,194,87.3732504028471,9.478708664619075,9.889489075551515,5.267039036225685,1.877618336893557,
132,214,4.1,"[1122, 70, 117]",15,318,87.34249733741393,18.549776476484553,19.534010712041017,9.915319162004913,1.9700839068191094,
220,230,0.5,"[1122, 70, 117]",2,9,18.53138753764188,1.0,0.3076089134157079,0.3912338960842504,,
235,257,1.1,"[1122, 70, 117]",2,9,20.53138753764188,1.4142135623730951,1.6738948643785392,1.0867759891510032,1.5402390935101513,
264,301,1.85,"[1122, 70, 117]",5,43,46.01116027319827,5.23606797749979,4.602209056538302,2.913488782418161,1.5796213406795834,
310,316,0.3,"[1122, 70, 117]",3,3,7.127583749109051,2.0,1.0817007658441442,1.2271618310640806,0.8814654583138345,
340,344,0.2,"[1138, 70, 124]",2,2,3.5637918745545254,1.0,0.59561778429528,0.6988478877485358,,
350,634,14.2,"[1138, 70, 124]",22,1028,127.5870473454103,26.371630891611247,42.74796364020163,16.177154648262803,2.642489644790047,
636,667,1.55,"[1134, 75, 133]",9,509,89.67271531115374,14.22677276241436,4.442146669576759,3.3072730375584856,1.3431448263056218,
675,678,0.15,"[1134, 75, 133]",2,1,0.0,1.0,0.3767101314904111,0.5878836201131254,,
680,686,0.3,"[1134, 75, 133]",2,3,9.321001598166195,1.4142135623730951,1.1564121536540606,0.9981077547170045,,
690,753,3.15,"[1134, 75, 133]",6,209,63.41228481174467,10.812559200041264,13.762892832983352,5.609433417925696,2.4535263738049164,
760,768,0.4,"[1134, 75, 133]",2,6,19.06193790133015,1.0,1.304154905811378,1.2560971313801166,1.0382596004963873,
830,832,0.1,"[1138, 70, 124]",2,9,18.53138753764188,1.0,0.02940000344399072,0.04545240718894108,,
833,908,3.75,"[1138, 70, 124]",12,140,77.41399544306942,17.81913190966076,20.493805706334918,10.41572849576588,1.9675825569633367,
936,941,0.25,"[1154, 70, 125]",3,3,7.127583749109051,2.0,0.7719324444823656,0.8527906160393378,,
941,945,0.2,"[1154, 70, 125]",2,2,3.5637918745545254,1.0,0.6738517753104081,0.79649394576243,,
947,1094,7.35,"[1154, 70, 125]",14,1617,142.26459768795036,21.72134935173836,29.40514610819888,14.783268129017518,1.9890829180376315,
1121,1130,0.45,"[1158, 75, 133]",3,15,27.852389135808075,2.414213562373095,0.3037250309147628,0.3912338894105674,,
1131,1223,4.6,"[1158, 75, 133]",8,190,69.82744039598447,13.79669127533634,17.033772728259674,10.400156034711282,1.6378381892933347,
1251,1263,0.6,"[1159, 75, 133]",2,9,18.53138753764188,1.0,0.5826476056693162,0.7003235678837287,,
1303,1324,1.05,"[1162, 77, 135]",5,170,59.36087285831408,4.414213562373095,1.2690444772144942,1.061176871123749,1.1958840337997763,
1333,1355,1.1,"[1161, 77, 135]",2,2,6.63284688441047,1.4142135623730951,4.519108288734778,1.705387979531848,2.6499003997760875,
1389,1394,0.25,"[1163, 76, 135]",5,71,44.80746142124541,6.16227766016838,0.09800000154031613,0.15150800859644795,,
1404,1427,1.15,"[1163, 76, 135]",5,59,40.807461421245414,6.16227766016838,5.803449494622866,3.8730006157831327,1.4984375347044427,
1436,1442,0.3,"[1163, 76, 135]",2,14,19.06193790133015,1.0,1.2491870787446828,1.252203340253729,0.9975912366529585,
1475,1483,0.4,"[1174, 70, 129]",2,7,18.53138753764188,1.0,0.20572502338246637,0.23972587132977388,,
1484,1489,0.25,"[1174, 70, 129]",3,16,24.095179412196405,2.414213562373095,0.3632669821341763,0.4531435673608272,,
1489,1497,0.4,"[1174, 70, 129]",2,3,9.321001598166195,1.4142135623730951,1.3129187259733912,1.3089783336859115,1.003010280755667,
1502,1600,4.9,"[1174, 70, 129]",14,982,106.67626255416118,17.48528137423857,17.65278392890894,11.861247933523211,1.4882737489212432,
