start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
792,807,0.75,"[1162, 77, 135]",2,11,20.53138753764188,1.4142135623730951,1.715227815374523,1.2093067508703812,1.4183562724180714,
809,836,1.35,"[1162, 77, 135]",6,222,68.68187445648027,5.82842712474619,2.574875734808389,1.5303780515597243,1.6825095813313173,
847,855,0.4,"[1162, 77, 135]",2,2,6.63284688441047,1.4142135623730951,1.4591197967878717,1.0835635687655305,1.3465936275895658,
858,872,0.7,"[1163, 76, 135]",6,103,51.440308305655876,7.576491222541475,2.2234719723512497,1.3546904872577377,1.6413136382556006,
874,886,0.6,"[1163, 76, 135]",2,11,20.53138753764188,1.4142135623730951,1.6586721499092694,0.9905660762492899,,
888,889,0.05,"[1163, 76, 135]",5,60,46.03412078116881,6.576491222541475,0.14295005078941317,0.07805073679686722,,
889,890,0.05,"[1163, 76, 135]",5,34,36.823734841693124,6.99070478491457,0.07805073679686722,0.042615707241044305,,
891,893,0.1,"[1163, 76, 135]",5,32,36.823734841693124,6.99070478491457,0.16243753637408317,0.2151558355486481,,
894,895,0.05,"[1163, 76, 135]",5,32,36.823734841693124,6.99070478491457,0.1688467353742599,0.09219032822255821,,
897,898,0.05,"[1163, 76, 135]",11,873,104.70517839038314,18.05519988716055,0.12527801483470372,0.06840180404469363,,
900,901,0.05,"[1163, 76, 135]",10,506,91.02218126453317,17.395623132202235,0.14777891346929187,0.08068729612620051,,
904,926,1.1,"[1163, 76, 135]",7,106,53.69225489396614,8.576491222541474,5.453098643688629,3.886670763486291,1.4030256164011365,
929,1031,5.1,"[1163, 76, 135]",12,1208,102.0037144093877,20.21747754732893,24.635171368167708,11.277526529909926,2.1844480970921265,
1033,1188,7.75,"[1163, 76, 135]",21,3568,154.80303588166083,26.61427157873053,32.52809978442582,13.784781863033416,2.359710883177359,
1219,1231,0.6,"[1138, 70, 124]",4,17,31.94673137405087,3.414213562373095,2.0731597082813678,1.4851821939706582,1.3958958817966585,
1231,1234,0.15,"[1138, 70, 124]",2,2,3.5637918745545254,1.0,0.47059676475391254,0.6061609383302922,,
1236,1393,7.85,"[1138, 70, 124]",34,2094,167.2744855321914,40.533908551779625,42.20980808896733,28.057203775116722,1.504419628815692,
1423,1431,0.4,"[1134, 75, 133]",3,3,7.127583749109051,2.0,1.4054250347296808,1.3189714187653097,1.065546239087804,
1432,1532,5.0,"[1134, 75, 133]",10,529,93.23650718570826,15.22677276241436,20.01298577592774,11.41939167754795,1.7525439481400698,
1539,1547,0.4,"[1134, 75, 133]",2,6,19.06193790133015,1.0,1.3041549017598248,1.2560971308141435,1.0382595977386975,
1602,1664,3.1,"[1133, 75, 133]",6,111,58.8361120635229,11.404918347287666,15.909556520807591,6.61223719516743,2.4060777088328185,
1668,1726,2.9,"[1161, 77, 135]",27,1234,161.08416314375825,34.79241716360384,9.732567094377004,5.910501906567817,1.6466566204068158,
1728,1828,5.0,"[1161, 77, 135]",21,385,115.17389694369909,27.135562914111457,16.299444851932503,8.158770024595848,1.9977821170097156,
1829,1911,4.1,"[1161, 77, 135]",14,140,73.31828689798317,17.89292222699217,20.414407320604596,13.13475718086374,1.5542279951963411,
1936,1951,0.75,"[1174, 70, 129]",2,19,29.283156037846794,1.0,0.9238354497366419,0.9238353930979111,,
1952,1972,1.0,"[1174, 70, 129]",20,2177,152.08933223450006,26.061772596780045,0.6529577800976014,0.48347391705902476,,
1975,1978,0.15,"[1174, 70, 129]",2,9,20.53138753764188,1.4142135623730951,0.013465000281671698,0.004755427364911776,,
1979,1981,0.1,"[1174, 70, 129]",2,9,20.53138753764188,1.4142135623730951,0.0,0.0,,
1982,2006,1.2,"[1174, 70, 129]",19,1757,137.025540751101,25.061772596780045,6.32515687024678,3.910872782322904,1.6173261628034565,
2040,2140,5.0,"[1174, 70, 129]",15,1016,110.24005442871572,18.48528137423857,18.8739733383114,12.772532315028498,1.4777001829233023,
2140,2142,0.1,"[1174, 70, 129]",2,3,9.321001598166195,1.4142135623730951,0.2349403943040771,0.2556774603749161,,
2147,2152,0.25,"[1174, 70, 129]",2,3,9.321001598166195,1.4142135623730951,0.6460419489871002,0.7772488312425369,,
2155,2159,0.2,"[1174, 70, 129]",2,2,9.321001598166195,1.4142135623730951,0.43876752471990943,0.5292179471805647,,
2197,2282,4.25,"[1170, 70, 117]",15,191,93.71704547836529,17.65685424949238,19.199408996388467,13.630408989348732,1.4085717465551872,
2317,2321,0.2,,2,2,3.5637918745545254,1.0,0.3623404137075704,0.4526378505711072,,
