start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
714,788,3.7,"[1128, 72, 125]",6,269,60.517153320590296,7.06449510224598,10.057891007043045,2.7444335019190933,3.6648331978202013,
789,791,0.1,"[1128, 72, 125]",4,99,44.75672268707077,3.414213562373095,0.14244995310840614,0.06395446445054502,,
801,831,1.5,"[1128, 72, 125]",4,99,44.75672268707077,3.414213562373095,4.821218986078201,3.350605156773875,1.4389099164165033,
859,860,0.05,"[1129, 72, 124]",2,2,9.127583749109052,2.23606797749979,0.0,0.0,,
874,875,0.05,"[1129, 72, 123]",2,2,9.127583749109052,2.23606797749979,0.0,0.0,,
883,891,0.4,"[1128, 72, 122]",2,2,6.63284688441047,1.4142135623730951,1.482236567907909,1.3643577351118157,1.0863987719367696,
907,915,0.4,"[1129, 74, 122]",2,10,19.06193790133015,1.0,1.3276474054432157,1.0244240882136921,1.2959939352443965,
927,939,0.6,"[1128, 74, 122]",2,2,9.127583749109052,2.23606797749979,2.503961627907379,2.034161475236491,1.2309551913110874,
942,943,0.05,"[1128, 74, 122]",4,80,42.48060749814741,5.650281539872885,0.10878046258032255,0.059394139467605245,,
944,945,0.05,"[1128, 74, 122]",5,229,58.84533153849381,6.650281539872885,0.15915579096146554,0.08689907195850081,,
946,947,0.05,"[1128, 74, 122]",6,443,71.46005553972466,7.650281539872885,0.17478631213482845,0.09543333751037036,,
949,950,0.05,"[1128, 74, 122]",7,315,63.85220610889623,11.56062329783655,0.15297194455055244,0.08352269142589384,,
951,1014,3.15,"[1128, 74, 122]",7,315,63.85220610889623,11.56062329783655,13.923377631793505,8.200612591400619,1.697846042183962,
1051,1054,0.15,"[1128, 66, 122]",2,4,9.321001598166195,1.4142135623730951,0.2495076643002938,0.3322309272451832,,
1080,1081,0.05,"[1129, 67, 119]",2,2,5.039962802470046,1.4142135623730951,0.0,0.0,,
1090,1095,0.25,"[1129, 67, 119]",2,2,5.039962802470046,1.4142135623730951,0.8149781640818604,0.954577824157685,,
1117,1121,0.2,"[1130, 67, 120]",2,5,14.257846748204546,1.0,0.34732048746066985,0.3455143064376469,,
1121,1127,0.3,"[1130, 67, 120]",2,20,30.382846767063825,1.4142135623730951,0.012462810847864603,0.004401484627578611,,
1127,1135,0.4,"[1130, 67, 120]",5,10,20.01237722182977,4.414213562373095,1.2761515659796279,1.2415444176835513,1.0278742732061459,
1146,1152,0.3,"[1130, 66, 120]",2,5,9.321001598166195,1.4142135623730951,0.8425110069220358,0.9855869111622498,,
1192,1195,0.15,"[1131, 65, 122]",2,2,3.5637918745545254,1.0,0.3606691574214902,0.4496139211624293,,
1227,1228,0.05,"[1132, 67, 122]",2,20,19.06193790133015,1.0,0.0,0.0,,
1235,1237,0.1,"[1132, 67, 122]",2,2,3.5637918745545254,1.0,0.12740001619399854,0.19696043311554598,,
1237,1254,0.85,"[1132, 67, 122]",2,20,19.06193790133015,1.0,1.4929854190802332,1.2690390072132909,1.1764692894339874,
1280,1281,0.05,"[1131, 67, 123]",2,9,18.53138753764188,1.0,0.0,0.0,,
1281,1290,0.45,"[1131, 67, 123]",2,2,9.321001598166195,1.4142135623730951,1.199108199433587,1.302261039753222,0.9207894291768244,
1296,1301,0.25,"[1133, 67, 123]",2,2,3.5637918745545254,1.0,0.8914923347528658,0.99632965586902,,
1305,1325,1.0,"[1133, 67, 123]",3,6,10.196638758964996,2.414213562373095,3.1324434204765277,1.930608630204471,1.6225160146232074,
1341,1342,0.05,"[1133, 68, 125]",2,10,19.06193790133015,1.0,0.0,0.0,,
1351,1359,0.4,"[1133, 68, 125]",2,10,19.06193790133015,1.0,1.3041529687654045,1.2560968608001726,1.038258282036163,
1391,1395,0.2,"[1133, 68, 124]",2,2,6.63284688441047,1.4142135623730951,1.035066221209898,1.2134438084902275,0.8529988895800064,
1401,1405,0.2,"[1132, 69, 125]",2,2,3.5637918745545254,1.0,0.6212410809262534,0.7048791668129926,,
1417,1422,0.25,"[1132, 70, 126]",2,2,6.63284688441047,1.4142135623730951,1.035066518969129,1.2134442215919605,0.8529988445708601,
1429,1439,0.5,"[1132, 70, 126]",2,2,9.321001598166195,1.4142135623730951,1.3683908951341328,1.145079788315921,1.1950179446854419,
1442,1450,0.4,"[1132, 70, 126]",2,2,6.63284688441047,1.4142135623730951,1.5012843815228765,1.0836929384665697,1.3853411129975624,
1486,1502,0.8,"[1132, 71, 126]",2,13,19.06193790133015,1.0,1.4658012080504113,1.2771246319120828,1.1477354452523918,
1520,1521,0.05,"[1132, 72, 125]",3,3,10.196638758964996,2.414213562373095,0.0,0.0,,
1522,1530,0.4,"[1132, 72, 125]",2,6,18.53138753764188,1.0,0.303721528097625,0.39122937336538477,,
1530,1546,0.8,"[1132, 72, 125]",3,4,10.196638758964996,2.414213562373095,3.097462331372117,1.9898342582515982,1.5566433829990218,
1569,1570,0.05,"[1131, 72, 124]",2,2,9.127583749109052,2.23606797749979,0.0,0.0,,
1570,1582,0.6,"[1131, 72, 124]",3,3,12.691375623663577,3.23606797749979,2.428406339202756,1.9904082959177707,1.220054369841252,
1582,1599,0.85,"[1131, 72, 124]",3,7,16.73874286846618,3.23606797749979,3.7418531259595205,2.3744420315893446,1.5758873352889953,
1600,1606,0.3,"[1131, 72, 124]",2,7,19.06193790133015,1.0,1.2582650884564626,1.25221308734974,1.0048330441263247,
1625,1629,0.2,"[1131, 72, 125]",3,3,10.196638758964996,2.414213562373095,1.035066527461557,1.2134442380322377,0.85299884001267,
1635,1638,0.15,"[1131, 72, 125]",2,2,3.5637918745545254,1.0,0.38366289191367886,0.44853172961872156,,
1638,1641,0.15,"[1131, 72, 125]",4,39,36.22169438077555,5.576491222541475,0.3995945511027441,0.34533926186549513,,
1641,1643,0.1,"[1131, 72, 125]",3,30,32.65790250622103,4.576491222541475,0.08630830407092563,0.04712433949634084,,
1644,1678,1.7,"[1131, 72, 125]",3,30,32.65790250622103,4.576491222541475,5.0145993489473835,3.6959296762523848,1.356789708734964,
1685,1693,0.4,"[1131, 72, 125]",2,5,9.321001598166195,1.4142135623730951,1.2618677791328115,1.3794492212603877,0.9147620366771142,
1718,1726,0.4,"[1130, 69, 125]",2,2,6.63284688441047,1.4142135623730951,1.6303845238197732,1.3159898435800392,1.2389035764778016,
1728,1729,0.05,"[1129, 70, 126]",2,5,18.53138753764188,1.0,0.09607967510023216,0.0524595086980308,,
1735,1736,0.05,"[1129, 71, 126]",2,8,19.06193790133015,1.0,0.0,0.0,,
1740,1745,0.25,"[1129, 71, 126]",2,5,17.632846817355244,1.0,0.2569888352059968,0.2569888344877828,,
1745,1752,0.35,"[1129, 71, 126]",2,8,19.06193790133015,1.0,1.2890489261839893,1.2567398436791954,1.0257086481878435,
1831,1840,0.45,"[1129, 72, 127]",2,2,6.63284688441047,1.4142135623730951,1.6706890533559533,1.1977396656887676,1.3948682683020381,
1844,1845,0.05,"[1128, 71, 126]",2,2,9.321001598166195,1.4142135623730951,0.008370933556194827,0.10444886362235058,,
1854,1859,0.25,"[1128, 71, 126]",2,2,9.321001598166195,1.4142135623730951,0.6269063688896819,0.7342909197880957,,
1895,1896,0.05,"[1129, 70, 127]",3,57,51.33918534890878,4.23606797749979,0.0,0.0,,
