start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
1,69,3.4,"[1146, 62, 121]",9,347,68.58559120331587,11.404918347287666,3.937753239273293,2.8881643787555715,1.3634103613486015,
70,120,2.5,"[1146, 62, 121]",5,189,52.85425277718227,6.99070478491457,0.0,0.0,,
121,171,2.5,"[1146, 62, 121]",5,189,52.85425277718227,6.99070478491457,0.0,0.0,,
1073,1083,0.5,"[1146, 62, 121]",5,189,52.85425277718227,6.99070478491457,0.09799905227701822,0.15150654103534444,,
1084,1090,0.3,"[1146, 62, 121]",2,15,15.239723954431895,1.0,0.05863140420067133,0.029416311945278138,,
1090,1098,0.4,"[1146, 62, 121]",2,20,18.53138753764188,1.0,0.0,0.02939975239676713,,
1098,1124,1.3,"[1146, 62, 121]",3,41,27.806731509154815,4.16227766016838,5.012316150433854,3.637760152552471,1.3778577861756256,
1125,1141,0.8,"[1146, 62, 121]",4,17,27.135142214666452,3.414213562373095,2.517734721374735,2.3897450679567225,1.0535578690523029,
1165,1167,0.1,,2,2,5.039962802470046,1.4142135623730951,0.12740001289496403,0.19696042801521307,,
1168,1171,0.15,,2,2,5.039962802470046,1.4142135623730951,0.39439986490100165,0.47014231439131127,,
1172,1178,0.3,,2,6,18.53138753764188,1.0,0.13314396261894224,0.0677457507319967,,
1189,1204,0.75,,6,10,23.576169096384294,5.414213562373095,3.193616871906867,3.1619474217751473,1.0100158054221977,
1206,1210,0.2,,2,2,3.5637918745545254,1.0,0.6933482901075692,0.852397548796198,,
1213,1274,3.05,,11,339,97.24938351103495,11.242640687119286,8.339284148058734,5.938730725429348,1.4042199475976131,
1275,1279,0.2,,7,129,72.69178035143372,6.0,0.304473142942111,0.3154078698996085,,
1280,1284,0.2,,8,220,88.32462714643722,7.0,0.4753820912626558,0.48118662628355124,,
1285,1555,13.5,,13,873,165.78496891210378,13.242640687119286,35.81141704254071,3.0363270395829915,11.794321420481452,
