start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
0,13,0.65,"[1128, 67, 126]",2,37,20.53138753764188,1.4142135623730951,1.715227993217551,1.209306984074045,1.4183561459631238,
23,24,0.05,"[1127, 68, 126]",2,76,34.3119376289183,1.0,0.0,0.09800000056246884,,
34,56,1.1,"[1127, 68, 126]",2,76,34.3119376289183,1.0,0.0,0.0,,
65,66,0.05,"[1128, 67, 125]",2,16,19.06193790133015,1.0,0.0,0.0,,
68,75,0.35,"[1128, 67, 125]",2,13,18.53138753764188,1.0,0.14489217079874506,0.16437096714469937,,
78,89,0.55,"[1128, 68, 125]",2,16,19.06193790133015,1.0,1.3708587883527825,1.2616895647588253,1.0865262158325175,
127,184,2.85,"[1128, 69, 125]",2,2,9.127583749109052,2.23606797749979,7.225229543103644,2.29068164947174,3.1541831859393787,
243,246,0.15,"[1127, 68, 124]",2,2,3.5637918745545254,1.0,0.3243604304591387,0.43190083318154143,,
254,255,0.05,"[1127, 70, 122]",2,10,19.06193790133015,1.0,0.04659999847412166,0.0,,
264,282,0.9,"[1127, 70, 122]",2,10,19.06193790133015,1.0,1.5046908275179096,1.2853236325211577,1.170670786287858,
299,306,0.35,"[1127, 71, 122]",4,44,45.43580353473712,3.414213562373095,0.0,0.0,,
306,322,0.8,"[1127, 71, 122]",3,7,26.373865633406968,2.414213562373095,0.0,0.0,,
322,355,1.65,"[1127, 71, 122]",5,11,31.066525118081458,6.576491222541475,7.57411363328568,4.223420769458864,1.7933599436875745,
357,431,3.7,"[1127, 71, 122]",10,352,63.81940072980423,11.89292222699217,14.524154120816657,5.401556684679231,2.688883032925011,
469,490,1.05,"[1125, 71, 123]",3,5,21.95051755758819,4.576491222541475,4.342681576670461,2.5022025162381856,1.735543605478926,
515,516,0.05,"[1124, 72, 124]",2,5,20.53138753764188,1.4142135623730951,0.0,0.0,,
534,552,0.9,"[1125, 72, 125]",2,4,20.53138753764188,1.4142135623730951,1.7152279434810476,1.2093069075034004,1.418356194642198,
554,589,1.75,"[1125, 72, 125]",6,49,37.92403939570064,7.16227766016838,7.397905498430079,4.323400604368299,1.711131161649778,
589,591,0.1,"[1123, 70, 123]",2,11,19.06193790133015,1.0,0.2317537604767707,0.1559372293913347,,
600,604,0.2,"[1123, 70, 123]",2,2,3.5637918745545254,1.0,0.5593006812473423,0.6875779104880336,,
611,627,0.8,"[1123, 70, 123]",3,14,21.297809550674593,2.8284271247461903,1.1180190158112682,1.1180189837864218,1.0000000286442778,
635,639,0.2,"[1122, 69, 123]",2,2,6.63284688441047,1.4142135623730951,0.7724079000516133,1.0291475876369438,0.7505317112243949,
646,648,0.1,"[1124, 70, 124]",2,1,0.0,1.0,0.18055030078301712,0.2259804780415649,,
667,681,0.7,"[1122, 69, 124]",2,5,20.53138753764188,1.4142135623730951,1.7492901541317567,1.2557814512254153,1.3929893234406086,
689,713,1.2,"[1122, 71, 124]",4,21,42.16794951056751,3.414213562373095,3.924796243408719,2.2549561310614337,1.740519999190083,
719,735,0.8,"[1122, 71, 124]",4,4,13.76043063351952,3.414213562373095,3.2533969787584534,2.290633409936334,1.4203045169278652,
743,793,2.5,"[1122, 71, 125]",3,32,41.89198868422463,2.8284271247461903,3.3489328988895366,2.272812058652633,1.4734755063183045,
794,797,0.15,"[1122, 71, 125]",2,2,9.25914193392461,1.4142135623730951,0.18337081219303186,0.27573610870449144,,
803,804,0.05,"[1122, 73, 125]",2,7,19.06193790133015,1.0,0.004085939711215727,0.0,,
813,819,0.3,"[1122, 73, 125]",2,7,19.06193790133015,1.0,1.3402084225218183,1.2610549346624262,1.0627676762397196,
832,837,0.25,"[1122, 73, 126]",2,2,6.63284688441047,1.4142135623730951,1.2267685095902734,1.3258712003955195,0.9252546621604852,
842,846,0.2,"[1122, 73, 126]",2,2,3.5637918745545254,1.0,0.629193255728691,0.7001049400126313,,
859,862,0.15,"[1123, 73, 125]",2,2,5.039962802470046,1.4142135623730951,0.3243604480226625,0.431900856568165,,
862,875,0.65,"[1122, 73, 127]",3,10,16.73874286846618,3.23606797749979,2.215323416156192,2.15456100563655,1.0282017591336152,
894,896,0.1,"[1122, 72, 128]",2,1,0.0,1.0,0.1274000123936615,0.1969604272402364,,
896,906,0.5,"[1122, 72, 128]",2,6,13.174950993911652,2.23606797749979,2.3539369582596006,2.0695936413179954,1.1373908922335714,
958,962,0.2,"[1122, 71, 127]",2,2,9.25914193392461,1.4142135623730951,0.33223140250304883,0.3773983758545195,,
968,972,0.2,"[1124, 72, 128]",2,2,5.039962802470046,1.4142135623730951,0.559277170028917,0.6875492203769543,,
977,986,0.45,"[1124, 72, 128]",2,2,6.63284688441047,1.4142135623730951,1.8456924793001557,1.400264894992826,1.3181023718441587,
995,998,0.15,"[1124, 72, 129]",2,2,3.5637918745545254,1.0,0.3243604441621557,0.43190085142774565,,
1013,1014,0.05,"[1124, 72, 130]",2,2,3.5637918745545254,1.0,0.013457994956776222,0.0073480660999059285,,
1014,1017,0.15,"[1124, 72, 130]",2,2,3.5637918745545254,1.0,0.33788399317062684,0.43926691572097387,,
1023,1029,0.3,"[1124, 72, 130]",3,3,7.127583749109051,2.0,1.0819765237182968,1.227757061860895,0.8812627166471837,
1034,1048,0.7,"[1125, 71, 129]",4,8,15.236601561435041,3.8284271247461903,3.175912843716997,2.719201244957088,1.1679579985508268,
1054,1055,0.05,"[1125, 71, 129]",2,4,13.174950993911652,2.23606797749979,0.0041897575990298514,0.0,,
1055,1077,1.1,"[1125, 71, 129]",5,10,27.24575787335696,5.242640687119286,4.547356673516227,4.205607373260645,1.0812603911692833,
1080,1113,1.65,"[1125, 71, 129]",4,12,19.517640357131192,3.8284271247461903,7.048061538880282,2.993719547207134,2.3542824996601563,
1120,1123,0.15,"[1125, 71, 129]",2,1,0.0,1.0,0.32565271562434317,0.42368510655603153,,
1137,1138,0.05,"[1123, 72, 131]",2,2,6.63284688441047,1.4142135623730951,0.0,0.0,,
1147,1154,0.35,"[1123, 72, 131]",2,2,6.63284688441047,1.4142135623730951,1.482236535199537,1.3643576974901728,1.0863987779203432,
1165,1166,0.05,"[1122, 72, 131]",2,2,5.039962802470046,1.4142135623730951,0.0,0.0,,
1167,1170,0.15,"[1122, 72, 131]",2,2,5.039962802470046,1.4142135623730951,0.3243604405731843,0.43190084416453944,,
1175,1177,0.1,"[1122, 72, 131]",2,2,5.039962802470046,1.4142135623730951,0.13261838670733322,0.19696042904664837,,
1182,1185,0.15,"[1122, 72, 131]",2,2,3.5637918745545254,1.0,0.32773573698518155,0.43190058879642823,,
1186,1187,0.05,"[1122, 71, 130]",2,11,16.3647240403464,1.0,0.05871703583695843,0.032059505290778764,,
1187,1189,0.1,"[1122, 71, 130]",2,2,3.5637918745545254,1.0,0.17696398359574017,0.2240223326492672,,
1196,1210,0.7,"[1122, 71, 130]",2,11,16.3647240403464,1.0,0.0979966409082338,0.15150281305909888,,
1210,1211,0.05,"[1122, 71, 130]",2,4,9.321001598166195,1.4142135623730951,0.053506172150865075,0.0292143733876174,,
1218,1222,0.2,"[1122, 71, 130]",2,4,9.321001598166195,1.4142135623730951,0.3575042590719887,0.5300630154657838,,
1240,1248,0.4,,2,2,9.25914193392461,1.4142135623730951,0.7807293403679674,0.7867503933207345,,
1248,1258,0.5,"[1121, 72, 131]",2,2,6.63284688441047,1.4142135623730951,1.8641600528038036,1.2432891361210308,1.4993777381662352,
1269,1291,1.1,"[1122, 71, 132]",3,35,23.938941368972408,4.576491222541475,5.550423007124786,4.472399177205039,1.2410392693510517,
1293,1296,0.15,"[1122, 71, 132]",4,81,62.00888581373147,3.0,0.5593004583231607,0.5601779111388353,,
1304,1345,2.05,"[1122, 71, 132]",7,157,58.61715332059029,6.82842712474619,7.594009072757348,4.286189205020498,1.7717391159173133,
1347,1359,0.6,"[1122, 71, 132]",3,8,12.88479347272072,2.414213562373095,2.2164789763381267,2.1623608274944415,1.025027344259835,
1366,1373,0.35,"[1122, 71, 132]",2,2,3.5637918745545254,1.0,2.6167256538178316,2.7666695181740186,0.9458034783803347,
