start_tick,end_tick,seconds,target,node_count,nodes_considered,predicted_ticks,path_geometry,travel,endpoint_distance,travel_to_endpoint_ratio,unfinished
5,34,1.45,"[1118, 70, 129]",3,83,33.22276316130546,4.576491222541475,5.8824671700230295,4.917135585822893,1.1963199036006622,
43,99,2.8,"[1118, 70, 129]",10,121,53.961506029771634,11.89292222699217,14.095628871328032,5.891424085465415,2.3925673431153944,
130,230,5.0,"[1122, 70, 117]",17,1347,126.5849390768573,20.95741732923815,23.143966489216908,9.83444030847867,2.3533587843594472,
235,245,0.5,"[1122, 70, 117]",5,103,93.60932836122929,4.414213562373095,0.6549169576137585,0.5549169534628327,,
255,282,1.35,"[1122, 70, 117]",5,24,29.6235363411869,5.650281539872885,6.236121822209906,4.252395229027828,1.4664962888775495,
283,349,3.3,"[1122, 70, 117]",9,926,128.44027335137332,9.65685424949238,11.590770472683996,4.716927868613087,2.4572710873554264,
349,360,0.55,"[1122, 70, 117]",2,16,29.283156037846794,1.0,0.9200754248388259,0.9236031078308999,,
392,394,0.1,"[1138, 70, 124]",2,2,3.5637918745545254,1.0,0.12739954344365065,0.19695970224348092,,
394,396,0.1,"[1138, 70, 124]",3,4,12.88479347272072,2.414213562373095,0.23493955335964936,0.36638296064191833,,
398,707,15.45,"[1138, 70, 124]",23,1588,148.2290505417427,29.436125993857225,48.68592280187693,17.633121545075763,2.7610495780580036,
709,803,4.7,"[1134, 75, 133]",9,509,89.67271531115374,14.22677276241436,18.521994568432444,10.179222098108031,1.8195884115619256,
810,818,0.4,"[1134, 75, 133]",2,6,19.06193790133015,1.0,1.3041549155056087,1.2560971327342831,1.0382596070948056,
876,882,0.3,"[1138, 70, 124]",2,9,18.53138753764188,1.0,0.12498120561125647,0.14467973419634342,,
883,919,1.8,"[1138, 70, 124]",13,255,88.77150941894011,18.404918347287666,7.028436632431712,4.7106566725356105,1.4920290568848669,
919,938,0.95,"[1138, 70, 124]",2,3,16.255167498218103,4.0,5.840628459139556,4.9512457987789595,1.1796280565549644,
940,1009,3.45,"[1138, 70, 124]",11,87,68.09299384490323,16.404918347287666,19.149136356019024,9.473297471453268,2.02138024417821,
1032,1036,0.2,"[1154, 70, 125]",3,3,7.127583749109051,2.0,0.5593008555502929,0.687578332403571,,
1042,1195,7.65,"[1154, 70, 125]",15,1836,145.82838956250487,22.72134935173836,30.175878806537018,15.768685161886193,1.913658526170199,
1222,1233,0.55,"[1158, 75, 133]",3,14,27.852389135808075,2.414213562373095,0.6483103962767764,0.7026346242314737,,
1233,1241,0.4,"[1158, 75, 133]",2,3,9.321001598166195,1.4142135623730951,1.0682058387917024,1.0594030281791018,1.0083092179071178,
1246,1349,5.15,"[1158, 75, 133]",10,278,80.02407915494946,16.210904837709435,19.699457163203476,10.94029384719394,1.8006332771634064,
1376,1377,0.05,"[1159, 75, 133]",2,9,18.53138753764188,1.0,0.0,0.0,,
1386,1398,0.6,"[1159, 75, 133]",2,9,18.53138753764188,1.0,0.6885175938270289,0.7973280365803783,,
1426,1431,0.25,"[1162, 77, 135]",2,3,9.321001598166195,1.4142135623730951,0.6269062292532472,0.7342907346154426,,
1436,1471,1.75,"[1162, 77, 135]",5,170,59.36087285831408,4.414213562373095,3.5046458700560823,1.4136435205951,2.4791581604538715,
1472,1482,0.5,"[1161, 77, 135]",2,2,6.63284688441047,1.4142135623730951,1.7599806771400113,1.2426215486564915,1.41634488718056,
1512,1539,1.35,"[1163, 76, 135]",2,10,20.53138753764188,1.4142135623730951,1.68897703667447,1.1021684376292014,1.5324128136961646,
1542,1557,0.75,"[1163, 76, 135]",6,117,54.12846301941161,7.576491222541475,2.2121377481607585,1.461126971770356,1.5139941914017572,
1566,1591,1.25,"[1163, 76, 135]",5,62,40.807461421245414,6.16227766016838,5.907636416412455,3.965708284001769,1.4896800251911366,
1600,1606,0.3,"[1163, 76, 135]",2,14,19.06193790133015,1.0,1.2491870787446828,1.252203340253729,0.9975912366529585,
1650,1765,5.75,"[1174, 70, 129]",17,1359,123.12484790143642,20.899494936611667,21.0751731520448,13.395266735046693,1.5733298611295878,
1770,1774,0.2,"[1174, 70, 129]",2,2,9.321001598166195,1.4142135623730951,0.3114988032221989,0.3936354109270213,,
1774,1784,0.5,"[1174, 70, 129]",3,6,18.64200319633239,2.8284271247461903,1.9197199055991911,1.4849115529578103,1.2928176777770244,
1817,1819,0.1,"[1170, 70, 117]",3,3,7.127583749109051,2.0,0.17848182865997428,0.2332775383700334,,
1820,1904,4.2,"[1170, 70, 117]",15,191,93.71704547836529,17.65685424949238,18.8245068691465,13.274238122944674,1.4181233374598068,
1939,1941,0.1,"[1154, 70, 93]",2,2,3.5637918745545254,1.0,0.12740001562395115,0.1969604322343169,,
1944,2039,4.75,"[1154, 70, 93]",27,813,146.5795515900325,35.106125662588596,22.794835005408558,17.595032727141422,1.29552671818826,
2072,2132,3.0,"[1154, 70, 93]",11,181,57.60224784220213,13.313708498984761,14.194941370954886,10.820981612099912,1.3117979384681928,
2173,2399,11.3,"[1134, 75, 101]",29,6087,166.5033795650771,36.13556291411145,33.74940287836592,,,True
